question,subject,choices,answer
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, galleyman,, catamnestic,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, galleyman,, mamilla,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, catamnestic,, galleyman,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, catamnestic,, mamilla,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, mamilla,, galleyman,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[cradge,, mamilla,, catamnestic,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, cradge,, catamnestic,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, cradge,, mamilla,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, catamnestic,, cradge,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, catamnestic,, mamilla,, cradge]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, mamilla,, cradge,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[galleyman,, mamilla,, catamnestic,, cradge]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, cradge,, galleyman,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, cradge,, mamilla,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, galleyman,, cradge,, mamilla]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, galleyman,, mamilla,, cradge]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, mamilla,, cradge,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[catamnestic,, mamilla,, galleyman,, cradge]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, cradge,, galleyman,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, cradge,, catamnestic,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, galleyman,, cradge,, catamnestic]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, galleyman,, catamnestic,, cradge]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, catamnestic,, cradge,, galleyman]",3
"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",abstract_algebra,"[mamilla,, catamnestic,, galleyman,, cradge]",3
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, poised,, lungyi,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, poised,, champaca,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, lungyi,, poised,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, lungyi,, champaca,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, champaca,, poised,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[polishedness,, champaca,, lungyi,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, polishedness,, lungyi,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, polishedness,, champaca,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, lungyi,, polishedness,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, lungyi,, champaca,, polishedness]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, champaca,, polishedness,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[poised,, champaca,, lungyi,, polishedness]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, polishedness,, poised,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, polishedness,, champaca,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, poised,, polishedness,, champaca]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, poised,, champaca,, polishedness]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, champaca,, polishedness,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[lungyi,, champaca,, poised,, polishedness]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, polishedness,, poised,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, polishedness,, lungyi,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, poised,, polishedness,, lungyi]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, poised,, lungyi,, polishedness]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, lungyi,, polishedness,, poised]",1
Find the characteristic of the ring Z_3 x Z_3.,abstract_algebra,"[champaca,, lungyi,, poised,, polishedness]",1
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, manumitted,, underfootage,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, manumitted,, anaphalantiasis,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, underfootage,, manumitted,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, underfootage,, anaphalantiasis,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, anaphalantiasis,, manumitted,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[gastrostegal,, anaphalantiasis,, underfootage,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, gastrostegal,, underfootage,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, gastrostegal,, anaphalantiasis,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, underfootage,, gastrostegal,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, underfootage,, anaphalantiasis,, gastrostegal]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, anaphalantiasis,, gastrostegal,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[manumitted,, anaphalantiasis,, underfootage,, gastrostegal]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, gastrostegal,, manumitted,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, gastrostegal,, anaphalantiasis,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, manumitted,, gastrostegal,, anaphalantiasis]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, manumitted,, anaphalantiasis,, gastrostegal]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, anaphalantiasis,, gastrostegal,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[underfootage,, anaphalantiasis,, manumitted,, gastrostegal]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, gastrostegal,, manumitted,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, gastrostegal,, underfootage,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, manumitted,, gastrostegal,, underfootage]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, manumitted,, underfootage,, gastrostegal]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, underfootage,, gastrostegal,, manumitted]",3
"Statement 1 | If a and b are elements of a group and a is not equal to b, then a^2 is not equal to b^2. Statement 2 | The set of rotations in a dihedral group form a cyclic subgroup.",abstract_algebra,"[anaphalantiasis,, underfootage,, manumitted,, gastrostegal]",3
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, grangerize,, parsnip,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, grangerize,, nonradiating,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, parsnip,, grangerize,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, parsnip,, nonradiating,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, nonradiating,, grangerize,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[quadrilaterals,, nonradiating,, parsnip,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, quadrilaterals,, parsnip,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, quadrilaterals,, nonradiating,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, parsnip,, quadrilaterals,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, parsnip,, nonradiating,, quadrilaterals]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, nonradiating,, quadrilaterals,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[grangerize,, nonradiating,, parsnip,, quadrilaterals]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, quadrilaterals,, grangerize,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, quadrilaterals,, nonradiating,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, grangerize,, quadrilaterals,, nonradiating]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, grangerize,, nonradiating,, quadrilaterals]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, nonradiating,, quadrilaterals,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[parsnip,, nonradiating,, grangerize,, quadrilaterals]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, quadrilaterals,, grangerize,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, quadrilaterals,, parsnip,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, grangerize,, quadrilaterals,, parsnip]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, grangerize,, parsnip,, quadrilaterals]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, parsnip,, quadrilaterals,, grangerize]",1
Statement 1 | In a group (ab)^{-2} = b^{-2}a^{-2}. Statement 2 | In a group (ab)^n = a^nb^n.,abstract_algebra,"[nonradiating,, parsnip,, grangerize,, quadrilaterals]",1
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, subcubical,, turbary,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, subcubical,, grutten,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, turbary,, subcubical,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, turbary,, grutten,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, grutten,, subcubical,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[kirman,, grutten,, turbary,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, kirman,, turbary,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, kirman,, grutten,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, turbary,, kirman,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, turbary,, grutten,, kirman]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, grutten,, kirman,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[subcubical,, grutten,, turbary,, kirman]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, kirman,, subcubical,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, kirman,, grutten,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, subcubical,, kirman,, grutten]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, subcubical,, grutten,, kirman]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, grutten,, kirman,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[turbary,, grutten,, subcubical,, kirman]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, kirman,, subcubical,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, kirman,, turbary,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, subcubical,, kirman,, turbary]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, subcubical,, turbary,, kirman]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, turbary,, kirman,, subcubical]",2
"Statement 1 | S_n is non-Abelian for all n >= 3. Statement 2 | If a is a permutation that is an m-cycle and b is a permutation that is an n-cycle, then |ab| = lcm(m,n).",abstract_algebra,"[grutten,, turbary,, subcubical,, kirman]",2
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, cheerly,, bhaiachara,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, cheerly,, slavi,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, bhaiachara,, cheerly,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, bhaiachara,, slavi,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, slavi,, cheerly,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[yarovize,, slavi,, bhaiachara,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, yarovize,, bhaiachara,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, yarovize,, slavi,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, bhaiachara,, yarovize,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, bhaiachara,, slavi,, yarovize]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, slavi,, yarovize,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[cheerly,, slavi,, bhaiachara,, yarovize]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, yarovize,, cheerly,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, yarovize,, slavi,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, cheerly,, yarovize,, slavi]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, cheerly,, slavi,, yarovize]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, slavi,, yarovize,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[bhaiachara,, slavi,, cheerly,, yarovize]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, yarovize,, cheerly,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, yarovize,, bhaiachara,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, cheerly,, yarovize,, bhaiachara]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, cheerly,, bhaiachara,, yarovize]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, bhaiachara,, yarovize,, cheerly]",0
Find the characteristic of the ring Z x Z.,abstract_algebra,"[slavi,, bhaiachara,, cheerly,, yarovize]",0
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, commuter,, planetabler,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, commuter,, omina,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, planetabler,, commuter,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, planetabler,, omina,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, omina,, commuter,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[lager,, omina,, planetabler,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, lager,, planetabler,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, lager,, omina,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, planetabler,, lager,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, planetabler,, omina,, lager]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, omina,, lager,, planetabler]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[commuter,, omina,, planetabler,, lager]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, lager,, commuter,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, lager,, omina,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, commuter,, lager,, omina]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, commuter,, omina,, lager]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, omina,, lager,, commuter]",3
"Statement 1 | For n > 1, the set {1,2, ..., n-1} is a group under multiplication modulo n. Statement 2 | There is an integer x such that 63x mod 100 = 1.",abstract_algebra,"[planetabler,, omina,, commuter,, lager]",3
