,question,Subject,choices,answer_original_temperature:0
1992,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 筏,, 谚,, 焉]",0
1993,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 筏,, 焉,, 谚]",0
1994,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 谚,, 筏,, 焉]",0
1995,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 谚,, 焉,, 筏]",1
1996,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 焉,, 筏,, 谚]",1
1997,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[讽,, 焉,, 谚,, 筏]",0
1998,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 讽,, 谚,, 焉]",0
1999,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 讽,, 焉,, 谚]",0
2000,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 谚,, 讽,, 焉]",0
2001,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 谚,, 焉,, 讽]",1
2002,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 焉,, 讽,, 谚]",1
2003,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[筏,, 焉,, 谚,, 讽]",0
2004,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 讽,, 筏,, 焉]",0
2005,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 讽,, 焉,, 筏]",0
2006,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 筏,, 讽,, 焉]",0
2007,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 筏,, 焉,, 讽]",0
2008,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 焉,, 讽,, 筏]",0
2009,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[谚,, 焉,, 筏,, 讽]",0
2010,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 讽,, 筏,, 谚]",3
2011,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 讽,, 谚,, 筏]",2
2012,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 筏,, 讽,, 谚]",1
2013,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 筏,, 谚,, 讽]",0
2014,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 谚,, 讽,, 筏]",1
2015,陈述 1 | 若一个群有 10 阶元素，则其有 1、2 和 5 阶元素。陈述 2 | 若一个群有一个 2 阶元素和一个 3 阶元素，则其有一个 6 阶元素。,abstract_algebra,"[焉,, 谚,, 筏,, 讽]",1
2016,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 锐,, 嵌,, 海]",0
2017,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 锐,, 海,, 嵌]",0
2018,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 嵌,, 锐,, 海]",0
2019,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 嵌,, 海,, 锐]",0
2020,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 海,, 锐,, 嵌]",0
2021,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[淬,, 海,, 嵌,, 锐]",0
2022,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 淬,, 嵌,, 海]",0
2023,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 淬,, 海,, 嵌]",0
2024,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 嵌,, 淬,, 海]",0
2025,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 嵌,, 海,, 淬]",0
2026,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 海,, 淬,, 嵌]",0
2027,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[锐,, 海,, 嵌,, 淬]",0
2028,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 淬,, 锐,, 海]",0
2029,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 淬,, 海,, 锐]",0
2030,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 锐,, 淬,, 海]",0
2031,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 锐,, 海,, 淬]",0
2032,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 海,, 淬,, 锐]",0
2033,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[嵌,, 海,, 锐,, 淬]",0
2034,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 淬,, 锐,, 嵌]",0
2035,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 淬,, 嵌,, 锐]",0
2036,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 锐,, 淬,, 嵌]",0
2037,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 锐,, 嵌,, 淬]",0
2038,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 嵌,, 淬,, 锐]",0
2039,设 A 和 B 是集合，f: A -> B 和 g: B -> A 是函数，且满足所有 A 中的 a，g(f(a)) = a。陈述 1 | 函数 g 一定是单射的。陈述 2 | 函数 g 一定是满射的。,abstract_algebra,"[海,, 嵌,, 锐,, 淬]",0
2040,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 爽,, 嫡,, 完]",1
2041,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 爽,, 完,, 嫡]",1
2042,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 嫡,, 爽,, 完]",1
2043,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 嫡,, 完,, 爽]",1
2044,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 完,, 爽,, 嫡]",1
2045,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[翻,, 完,, 嫡,, 爽]",1
2046,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 翻,, 嫡,, 完]",1
2047,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 翻,, 完,, 嫡]",1
2048,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 嫡,, 翻,, 完]",1
2049,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 嫡,, 完,, 翻]",1
2050,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 完,, 翻,, 嫡]",1
2051,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[爽,, 完,, 嫡,, 翻]",1
2052,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 翻,, 爽,, 完]",1
2053,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 翻,, 完,, 爽]",1
2054,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 爽,, 翻,, 完]",1
2055,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 爽,, 完,, 翻]",1
2056,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 完,, 翻,, 爽]",1
2057,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[嫡,, 完,, 爽,, 翻]",1
2058,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 翻,, 爽,, 嫡]",1
2059,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 翻,, 嫡,, 爽]",1
2060,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 爽,, 翻,, 嫡]",1
2061,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 爽,, 嫡,, 翻]",1
2062,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 嫡,, 翻,, 爽]",1
2063,陈述 1 | 当且仅当核仅由恒等元素组成时，同态是一对一的。陈述 2 | 6 个元素群的某些同态像可能有 4 个元素。,abstract_algebra,"[完,, 嫡,, 爽,, 翻]",1
2064,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 淌,, 横,, 塔]",1
2065,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 淌,, 塔,, 横]",1
2066,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 横,, 淌,, 塔]",1
2067,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 横,, 塔,, 淌]",1
2068,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 塔,, 淌,, 横]",1
2069,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[铅,, 塔,, 横,, 淌]",1
2070,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 铅,, 横,, 塔]",0
2071,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 铅,, 塔,, 横]",0
2072,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 横,, 铅,, 塔]",1
2073,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 横,, 塔,, 铅]",1
2074,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 塔,, 铅,, 横]",0
2075,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[淌,, 塔,, 横,, 铅]",1
2076,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 铅,, 淌,, 塔]",0
2077,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 铅,, 塔,, 淌]",0
2078,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 淌,, 铅,, 塔]",0
2079,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 淌,, 塔,, 铅]",0
2080,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 塔,, 铅,, 淌]",0
2081,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[横,, 塔,, 淌,, 铅]",0
2082,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 铅,, 淌,, 横]",1
2083,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 铅,, 横,, 淌]",1
2084,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 淌,, 铅,, 横]",1
2085,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 淌,, 横,, 铅]",1
2086,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 横,, 铅,, 淌]",1
2087,陈述 1 | 若 H 和 K 是群 G 的子群，则 |HK| = |H||K|/|H intersection K|。陈述 2 | 一个 2p （其中 p 是奇素数）阶的群对于 D_p 是循环或同构的。,abstract_algebra,"[塔,, 横,, 淌,, 铅]",1
2088,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 秆,, 垃,, 撼]",0
2089,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 秆,, 撼,, 垃]",0
2090,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 垃,, 秆,, 撼]",0
2091,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 垃,, 撼,, 秆]",0
2092,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 撼,, 秆,, 垃]",0
2093,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[称,, 撼,, 垃,, 秆]",0
2094,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 称,, 垃,, 撼]",1
2095,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 称,, 撼,, 垃]",1
2096,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 垃,, 称,, 撼]",2
2097,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 垃,, 撼,, 称]",3
2098,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 撼,, 称,, 垃]",2
2099,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[秆,, 撼,, 垃,, 称]",1
2100,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 称,, 秆,, 撼]",1
2101,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 称,, 撼,, 秆]",0
2102,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 秆,, 称,, 撼]",2
2103,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 秆,, 撼,, 称]",1
2104,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 撼,, 称,, 秆]",1
2105,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[垃,, 撼,, 秆,, 称]",0
2106,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 称,, 秆,, 垃]",1
2107,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 称,, 垃,, 秆]",1
2108,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 秆,, 称,, 垃]",2
2109,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 秆,, 垃,, 称]",3
2110,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 垃,, 称,, 秆]",2
2111,"对于 T: Z x Z -> Z，其中 T(1, 0) = 3 且 T(0, 1) = -5，求 T(-3,2)。",abstract_algebra,"[撼,, 垃,, 秆,, 称]",1
2112,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 寻,, 甩,, 恨]",1
2113,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 寻,, 恨,, 甩]",1
2114,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 甩,, 寻,, 恨]",1
2115,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 甩,, 恨,, 寻]",1
2116,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 恨,, 寻,, 甩]",1
2117,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[己,, 恨,, 甩,, 寻]",1
2118,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[寻,, 己,, 甩,, 恨]",1
2119,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[寻,, 己,, 恨,, 甩]",1
2120,计算给定环中的乘积。Z_24 中：(12)(16),abstract_algebra,"[寻,, 甩,, 己,, 恨]",2
